304,PxAa8UPtzrU,"What is the video about?","The video has two characters a girl and a bunny rabbit."
305,kv3THizftD8,"What is the correct order of ingredients found when making Indian Lemonade?","The correct order of ingredients in Indian Lemonade are water, lemon, black salt, sugar, cumin powder, mint on top and a slice of lemon."
306,fzhFCOaRBu0,"Why did a woman move the bottle used for a bottle cap challenge after the man attempted to kick it?","She moved the bottle to take a drink out of it."
307,t6cnfPeam6o,"What happens after the lioness attacks the giraffe?","A male lion attacks the giraffe."
308,pYscD85sgYg,"Do the three named products provide enough useful information?","Yes, together, they cover the basics."
309,nYQjEuSylgY,"What is the main idea of the video?","The woman is being interviewed by another woman.  "
310,SZkVpOFT0Sg,"What is the first caption in the video?","How to deal with thieves!"
311,_3IIxUME-oU,"What did the man do so that he could use the gun.","Got it ready for a diwali celebrion. "
312,kXy5FJ4k1pU,"What are the first words in this video?","I'm so confused."
313,xPZcSpTFWyI,"What is the rationale of the young woman's attitude?","She says she is the female version of her father."
314,iXkyUHrGMyw,"How many fire department vehicles are in the video?","Two"
315,lfgLjqFNXec,"What happens when the object is knocked off the man's head?","Both men laugh and change places."
316,f7qcMOl_-7E,"What does the boy do before he leaves the bike for the first time?","Gives it a kiss"
317,ZShP6HZsH9A,"what part of the plant is embroidered second?","the stem"
318,towsWsnk_Yo,"What is the point of this video?","They ae trying to show that boys have worse handwriting than girls."
319,c1poth60wGw,"Does this look appetizing?","No, there are too many unidentified ingredients."
320,mvOwNODUByY,"why did the woman make the disgusted face?","She saw liquid, probably sweat, on a workout bench and didn't want to lie on it."
321,a-NVEH7C-6w,"What unique steps are used to peel a potato?","In the video small individual pieces are removed from the potatoes with an thin knife."
322,pjJEbxdWaLw,"What is the young man doing behind the very large woman?","He is helping her to hold on to a bar on a rope so they can swing off the wall they are standing on."
323,vjomaPGuQLE,"What is the young man talking about?","He is mocking a mother talking to her son about vaping."
324,hCyLqn8AKa0,"How many women are in this video?","This video shows five Japanese women."
325,WaghMMwfHLI,"What does the woman do after listening to this man talk?","She laughs at the joke he just told."
326,cAiHl2qMBWo,"What would the fact that the little girl pops multiple balloons suggest?","That she is having fun and likes the activity."
327,dgnymijYtNU,"Who is driving this big truck hauling a very long flatbed trailer with heavy cargo?","A beautiful woman."
328,nmaIlWboSUE,"What clues suggest that this may be a fake video of a ghost?","The woman is wearing a wig, fake teeth, and a lot of facial makeup."
329,qj1Sgi6qvBM,"Why does the female character scream and whine at the beginning of the video?","She is shy and afraid to kiss the boy."
330,g9jQ08YGJMw,"Who likes the little boy's animation?","The boy's mother praises him for a good job."
331,tLRxM1eqNsA,"what color is the only hair clip we see in the video?","green"
332,tI3DmJziNZ4,"What happens to the video when the man","The video changes from color to black and white."
333,lKlj43xIMCs,"Waht do the three young men do in this video?","They each perform three skill tests blindfolded and succeed in each test."
334,ulfK9q82EpU,"What is the topic of this video?","It is a news and commentary segment on Korean television addressing vaccinations and the President of South Korea."
335,b5dY2TfdXuI,"is this her voice?","no  it is a voice over"
336,XwL0_QUPUW0,"Whata happens after the chain circles the figure?","The chain lifts the figure."
337,pbEnraBxCBA,"Why are cars moving so slowly while passing?","Cars are moving slowly while passing due to a dangerous snow storm."
338,rcLF4Klqz5g,"What sound is heard at the beginning of this video?","The roar of the waterfall."
339,P6quexZMD8w,"What is the video showing?","The video is a character of an Asian woman's face holding her hands."
340,qd1a5AXM7BA,"What does this video teach?","Why cartoon characters always appear wearing gloves."
341,uLzd9Z8BEJA,"hoe many brush strokes applied to the food?","eleven"
342,dzyMbPXHP3E,"What is the result of this woman's hair treatment?","Straight long light-colored hair."
343,sju6COlJlMI,"What did the man do with the six plates at the empty table?","He placed them on the lazy susan in the center of the table and then spun it to move the plates out to the seating positions."
344,m5WFqVeo7uE,"What happened when a man walks up to a shower wall and see a woman having difficulty starting her side of the shower?","The man looks at what she is ding then touches his side of the shower wall and the shower starts."
345,nsaAt8hbny0,"how many beaded jewelry pieces we see? ","one"
346,XvLocsiHuB8,"How does this video motivate students to study hard?","By showing poor children in a foreign country who never get the opportunity to study."
347,Zh9-UJoektI,"How are these two bridal gowns similar?","They have necklines at the neck and semi-transparent yokes."
348,gz_FnkkjNbI,"What is going on in the video?","The video is a game."
349,_2DssZg8aSs,"Who are they looking for?","Desi Ravidas."
350,sNueMDEmjLk,"What happens when the man in red kicks the other man in the ribs?","The other man pins his foot under his arm."
351,UrEibKkA_Ds,"What does the Siamese cat do after passing the white cat?","It turns around to face it."
352,wSSPoEcbE18,"What happened after the basketball missed the basket?","It bounced off the patio railing and back into the basket."
353,zNfsnBVR2Gk,"Is the girl able to drive?","Yes, the car moves."
354,VJzi9u3YSMA,"What did Miss Universe do after winning the contest?","Miss Universe took time to thank everyone for supporting her."
355,xZQ_ob7LGMc,"What solo instrument is being played at the beginning of this video?","Piano"
356,dr-xsLcgF0g,"What is the man on the right trying to do?","He is teaching the other man how to diaper a baby"
357,z8kbS0NYrZI,"What color is the shah's car?","White."
358,q8HG-rOqp0k,"what happens before the characters appear?","3 rays of light streak across the screen"
359,TtHlSPTsgRg,"What does a mother use to make her daughters lunch?"," A mother puts different candy in her daughters school box lunch."
360,vngBu2RdxRo,"what happens to the plane in the video?","It flies straight toward the building and crashes into it."
361,sdM9Wjwopko,"What happens after he drinks the glass of melon juice?","He does some exercises."
362,wHh-LLcfdl0,"What is the point of this video?","It is showing various colors for bedroom curtains."
363,wLAQIdXoRS0,"Why does the boy kick the soccer ball?","He is demonstrating how a famous soccer player kicks the ball as shown at the end of the video."
364,PUDLsr2aGxA,"What happened to the athlete after vaulting over the pole?","After vaulting over the pole, the athlete caught his own pole."
365,ZbHdRYFDAMk,"What happens after the man is given gifts?","He stands up."
366,kcfqC2BsQv8,"Does the girl being described sound perfect?","She's close.  8 out of 10."
367,pufiKVxA0b4,"Who plays the trick on the adult male?","A younger male."
368,fNt7no0ECU4,"What do the men do to the woman's dress?","They spread out the train."
369,eLK52Zolylo,"What is the man demonstrating in the video?","He is demonstrating how a leg-spin bowler throws a googly in cricket."
370,xQOnILq_Mho,"What does the little girl do with the phone?","She smiles while she watches her big brother dance."
371,bT47_wEkYeg,"how many dancers are wearing a black top?","one"
372,t8xrb560wA0,"What is the important thing the man believes?","He thinks that people who watch netflix using subtitles are superior."
373,tl3VCEAcKTI,"What did the man do to the small sea anemone?","He put it in an ultrasonic jewelry cleaner before he ate it."
374,gg0fbDuMupo,"What does the athlete do right after doing pushups with the soccer ball on the back of his neck?","He lifts the ball with his foot, which hits his knee, and then he kicks it into the air. "
375,o1bKvymnjgk,"Why did the man not kiss the woman?","After he pinned her hands to the wall, she kneed him in the groin."
376,UqY1EJ6qkp8,"why is the woman telling the man to get into the car?","to prevent him from getting into a fight"
377,btr25izPWvM,"What is this part of?","a car sound system"
378,PSYvV9RRH-o,"What point is the young man trying to make?","The young man shows four landmarks making a point that you don't realize how large things are."
379,ktpIfElqZfc,"What does the male character demonstrate in the video?","He sacrifices his own life for the lives of the other people in the story."
380,fCvkMq4En_E,"What are men in orange jumpsuits doing?","The men are trying to loosen a piece of wood in a mine."
381,gKM2bOQVmeM,"What is the man in the video wearing?","He is wearing Japanese style men's kimono."
382,uUsShZSiQNQ,"Why would a person braid elastic bands like this?","To make a gift for a friend."
383,_hm3Tnkwe9E,"How many electrical outlets are on the wall being painted?","two"
384,cf2nXBDyzNU,"What color is the fifth kitchen set shown?","Orange."
385,vOa5-NTIvZ8,"what pattern is the guys shirt?","floral"
386,dtO-8ubNLZ8,"Why is this playground called smart?","Because the many bright colors and varied surfaces stimulate children."
387,tepCqvySaS8,"The man tells a joke,"He says his door bell alarm sounds like Jingle bells, and demonstrates it."
388,r7_Gtg3K-oQ,"What happens at the end of the video?","The boy motions someone to get out of the softball game."
389,r843koruD5g,"What word could be used to describe this canopy bed?","Ornate and gold in color."
390,knRm40hTI5Y,"In the course of driving at speed on this busy highway","The brake lights go on once."
391,_n_dpok9BWU,"How many smart phones are in the video?","Two"
392,wyTOlBztK5I,"What does the heat treatment do for the gears?","It makes the metal stronger."
